date,open,high,low,close,volume,market cap (2),book to market_for security,number of shares
2000-01-03,4.54182,4.59895,4.27045,4.37043,966658.0,2262461.0,0.7,55754.0
2000-01-04,4.35615,4.35615,4.2276,4.32758,1176269.0,2262461.0,0.69,55754.0
2000-01-05,4.37043,4.52754,4.34187,4.48469,866010.0,2262461.0,0.72,55754.0
2000-01-06,4.48469,4.68464,4.39899,4.62751,1265102.0,2262461.0,0.74,55754.0
2000-01-07,4.62751,4.6418,4.51325,4.57038,564504.0,2262461.0,0.73,55754.0
2000-01-10,4.59895,4.59895,4.39899,4.5561,1178019.0,2262461.0,0.73,55754.0
2000-01-11,4.48469,4.49897,4.41328,4.48469,913709.0,2262461.0,0.72,55754.0
2000-01-12,4.48469,4.59895,4.45612,4.51325,1227906.0,2262461.0,0.72,55754.0
2000-01-13,4.54182,4.67036,4.51325,4.5561,665590.0,2262461.0,0.73,55754.0
2000-01-14,4.59895,4.65608,4.59895,4.59895,844568.0,2262461.0,0.73,55754.0
2000-01-17,,,,,,2262461.0,0.73,55754.0
2000-01-18,4.62751,4.8846,4.59895,4.8846,936026.0,2262461.0,0.78,55754.0
2000-01-19,4.85603,4.92744,4.84175,4.8846,599512.0,2262461.0,0.78,55754.0
2000-01-20,4.91316,5.08455,4.8846,5.07027,762299.0,2262461.0,0.81,55754.0
2000-01-21,5.07027,5.22738,5.05599,5.19881,3036944.0,2262461.0,0.83,55754.0
2000-01-24,5.19881,5.19881,4.85603,4.87032,1287857.0,2262461.0,0.78,55754.0
2000-01-25,4.91316,4.95601,4.81319,4.81319,1304048.0,2262461.0,0.77,55754.0
2000-01-26,4.91316,5.28451,4.91316,5.14168,2006396.0,2262461.0,0.82,55754.0
2000-01-27,5.11312,5.1274,4.97029,5.05599,1784970.0,2262461.0,0.81,55754.0
2000-01-28,5.02742,5.11312,4.99886,5.05599,1664193.0,2262461.0,0.81,55754.0
2000-01-31,5.08455,5.22738,5.02742,5.19881,2541143.0,2262461.0,0.83,55754.0
2000-02-01,5.18453,5.24166,5.14168,5.21309,1484339.0,2262461.0,0.83,55754.0
2000-02-02,5.21309,5.3702,5.21309,5.34164,2695178.0,2262461.0,0.85,55754.0
2000-02-03,5.32735,5.39877,5.25594,5.31307,1912312.0,2262461.0,0.85,55754.0
2000-02-04,5.35592,5.41305,5.22738,5.25594,1221779.0,2262461.0,0.84,55754.0
2000-02-07,5.25594,5.4559,5.25594,5.31307,1118943.0,2262461.0,0.85,55754.0
2000-02-08,5.31307,5.32735,5.18453,5.25594,3096020.0,2262461.0,0.84,55754.0
2000-02-09,5.28451,5.28451,5.14168,5.14168,1497467.0,2262461.0,0.82,55754.0
2000-02-10,5.14168,5.35592,5.11312,5.28451,2923606.0,2262461.0,0.84,55754.0
2000-02-11,5.27022,5.31307,5.22738,5.31307,1458083.0,2262461.0,0.85,55754.0
2000-02-14,5.28451,5.28451,5.15596,5.17025,2506573.0,2262461.0,0.83,55754.0
2000-02-15,5.17025,5.3702,5.11312,5.3702,2353413.0,2262461.0,0.86,55754.0
2000-02-16,5.35592,5.71298,5.32735,5.55587,6115022.0,2262461.0,0.89,55754.0
2000-02-17,5.59872,5.613,5.4559,5.49874,2190626.0,2262461.0,0.88,55754.0
2000-02-18,5.55587,5.59872,5.42733,5.4559,778490.0,2262461.0,0.87,55754.0
2000-02-21,,,,,,2262461.0,0.87,55754.0
2000-02-22,5.51303,5.613,5.4559,5.54159,2392359.0,2262461.0,0.89,55754.0
2000-02-23,5.54159,5.54159,5.41305,5.48446,1008230.0,2262461.0,0.88,55754.0
2000-02-24,5.48446,5.54159,5.42733,5.52731,1937693.0,2262461.0,0.88,55754.0
2000-02-25,5.59872,5.64157,5.47018,5.48446,595136.0,2262461.0,0.88,55754.0
2000-02-28,5.48446,5.62729,5.4559,5.62729,1050240.0,2262461.0,0.9,55754.0
2000-02-29,5.613,5.82724,5.613,5.82724,2338972.0,2262461.0,0.93,55754.0
2000-03-01,5.9415,6.15574,5.9415,6.02719,5074847.0,2262461.0,0.96,55754.0
2000-03-02,6.02719,6.27,5.99863,6.17002,2558210.0,2262461.0,0.99,55754.0
2000-03-03,6.28428,6.31284,5.99863,6.04148,4070993.0,2262461.0,0.97,55754.0
2000-03-06,6.05576,6.19858,5.99863,6.17002,2788387.0,2262461.0,0.99,55754.0
2000-03-07,6.28428,6.62706,6.27,6.61277,3503863.0,2262461.0,1.06,55754.0
2000-03-08,6.58421,6.58421,6.32713,6.5128,3102584.0,2262461.0,1.04,55754.0
2000-03-09,6.62706,6.62706,6.25571,6.28428,1654128.0,2262461.0,1.0,55754.0
2000-03-10,6.36997,6.76988,6.36997,6.56993,2775697.0,2262461.0,1.05,55754.0
