date,open,high,low,close,volume,market cap (2),book to market_for security,number of shares
2000-01-03,107.49283,110.89866,106.95507,110.89866,10823694.0,149846431.0,10.23,1802604
2000-01-04,108.98662,109.46463,105.99905,107.13432,8606279.0,149846431.0,9.91,1802604
2000-01-05,107.97084,114.48375,107.19408,110.89866,13318927.0,149846431.0,10.26,1802604
2000-01-06,112.81071,113.70698,108.50861,108.98662,8338607.0,149846431.0,10.17,1802604
2000-01-07,112.09369,112.75095,105.76004,108.50861,12402108.0,149846431.0,10.04,1802604
2000-01-10,112.09369,114.12524,110.30115,112.81071,8933363.0,149846431.0,10.48,1802604
2000-01-11,112.69121,115.79828,111.49618,113.76673,8235472.0,149846431.0,10.52,1802604
2000-01-12,114.36424,116.6348,113.04971,114.24474,7116775.0,149846431.0,10.58,1802604
2000-01-13,114.663,115.67878,110.65965,113.04971,8880226.0,149846431.0,10.46,1802604
2000-01-14,115.61903,117.88958,112.3327,114.36424,11460604.0,149846431.0,10.58,1802604
2000-01-17,,,,,,149846431.0,10.58,1802604
2000-01-18,114.424,114.48375,109.94264,110.65965,7995519.0,149846431.0,10.26,1802604
2000-01-19,110.4804,116.6348,107.73183,114.24474,9031687.0,149846431.0,10.66,1802604
2000-01-20,117.59082,119.26386,113.76673,113.76673,18601436.0,149846431.0,10.78,1802604
2000-01-21,116.5153,117.59082,114.663,116.15679,8230660.0,149846431.0,10.75,1802604
2000-01-24,116.5153,117.47132,111.43642,116.15679,6798163.0,149846431.0,10.44,1802604
2000-01-25,111.61568,114.24474,110.89866,113.88623,7255997.0,149846431.0,10.54,1802604
2000-01-26,113.82648,114.663,110.89866,111.61568,5120275.0,149846431.0,10.33,1802604
2000-01-27,112.81071,113.22897,106.71606,108.50861,8707532.0,149846431.0,10.04,1802604
2000-01-28,107.79159,109.16587,105.22227,106.65631,6976192.0,149846431.0,9.87,1802604
2000-01-31,106.47706,107.85134,104.80402,107.31358,6488024.0,149846431.0,9.93,1802604
2000-02-01,107.43307,108.44885,104.326,105.16252,7640716.0,149846431.0,9.73,1802604
2000-02-02,107.07457,110.71941,105.52103,108.50861,8062254.0,149846431.0,10.04,1802604
2000-02-03,109.94264,112.3327,109.04636,111.97419,6499635.0,149846431.0,10.36,1802604
2000-02-04,112.98996,113.22897,109.76338,110.54015,5653944.0,149846431.0,10.23,1802604
2000-02-07,110.89866,111.73518,108.15009,109.10612,6045357.0,149846431.0,10.1,1802604
2000-02-08,111.79493,113.76673,111.07792,113.58748,5715658.0,149846431.0,10.53,1802604
2000-02-09,113.76673,114.48375,111.85468,112.2132,5621936.0,149846431.0,10.38,1802604
2000-02-10,112.51195,113.88623,111.73518,113.88623,4651144.0,149846431.0,10.54,1802604
2000-02-11,113.82648,114.18499,109.52438,110.30115,6013872.0,149846431.0,10.21,1802604
2000-02-14,110.89866,111.25717,109.46463,110.95841,4753024.0,149846431.0,10.27,1802604
2000-02-15,110.77916,112.27294,108.86711,111.97419,5415665.0,149846431.0,10.36,1802604
2000-02-16,111.37667,112.15344,110.18164,110.65965,4149377.0,149846431.0,10.24,1802604
2000-02-17,111.37667,113.64722,110.65965,111.61568,5478425.0,149846431.0,10.33,1802604
2000-02-18,110.18164,110.83891,106.59656,107.55258,8026376.0,149846431.0,9.96,1802604
2000-02-21,,,,,,149846431.0,9.96,1802604
2000-02-22,107.07457,108.44885,103.9675,106.11855,8006921.0,149846431.0,9.82,1802604
2000-02-23,105.64053,105.64053,103.72849,103.9675,7777324.0,149846431.0,9.62,1802604
2000-02-24,104.02724,106.11855,103.42973,105.64053,9531152.0,149846431.0,9.8,1802604
2000-02-25,105.04302,105.04302,100.32265,103.25048,10786561.0,149846431.0,9.35,1802604
2000-02-28,100.0239,101.81644,99.36664,99.9044,8869975.0,149846431.0,9.24,1802604
2000-02-29,100.92017,100.92017,96.49857,98.23136,10967205.0,149846431.0,9.09,1802604
2000-03-01,97.51434,100.86042,95.66205,95.8413,11304959.0,149846431.0,8.89,1802604
2000-03-02,96.08031,100.80067,95.12428,98.58987,11707773.0,149846431.0,9.13,1802604
2000-03-03,102.53346,105.16252,101.39819,103.25048,10630289.0,149846431.0,9.64,1802604
2000-03-06,105.10278,106.11855,96.55832,98.53011,11241780.0,149846431.0,9.12,1802604
2000-03-07,101.33843,102.29446,97.21558,98.47036,10496715.0,149846431.0,9.09,1802604
2000-03-08,98.47036,102.17495,98.23136,101.57744,8761714.0,149846431.0,9.39,1802604
2000-03-09,101.81644,103.25048,99.54589,103.25048,6625469.0,149846431.0,9.52,1802604
2000-03-10,102.89197,104.2065,100.38241,100.62141,7419487.0,149846431.0,9.31,1802604
2000-03-13,99.42638,104.2065,97.99236,102.95172,8233066.0,149846431.0,9.53,1802604
2000-03-14,103.01147,105.16252,102.65296,103.84799,8340490.0,149846431.0,9.64,1802604
2000-03-15,102.77247,103.48949,101.45793,102.29446,5926531.0,149846431.0,9.47,1802604
2000-03-16,104.2065,104.98327,103.13097,104.2065,6927135.0,149846431.0,9.6,1793760
2000-03-17,103.48949,106.77581,102.95172,105.16252,9264736.0,149846431.0,9.68,1793760
2000-03-20,105.16252,108.3891,105.10278,107.79159,6865421.0,149846431.0,9.93,1793760
2000-03-21,107.85134,109.64388,107.01482,108.50861,7083094.0,149846431.0,9.99,1793760
2000-03-22,109.46463,110.30115,108.86711,109.22562,6420139.0,149846431.0,10.06,1793760
2000-03-23,110.77916,110.77916,106.71606,110.18164,6791050.0,149846431.0,10.15,1793760
2000-03-24,110.30115,116.8738,110.00239,115.32027,12683378.0,149846431.0,10.7,1793760
2000-03-27,119.50287,122.60994,119.14436,121.29541,12408593.0,149846431.0,11.17,1793760
2000-03-28,120.21989,121.41492,116.69455,117.11281,8524482.0,149846431.0,10.78,1793760
2000-03-29,116.93356,117.05306,113.28872,113.76673,7648666.0,149846431.0,10.52,1793760
2000-03-30,113.64722,117.59082,113.46797,117.35181,9579268.0,149846431.0,10.78,1793760
2000-03-31,117.23232,118.30784,111.91444,113.16921,8383899.0,149846431.0,10.39,1793760
2000-04-03,114.72276,116.99331,114.18499,116.6348,8070518.0,149846431.0,10.65,1793760
2000-04-04,116.15679,121.35516,110.00239,115.85803,17433891.0,149846431.0,10.67,1793760
2000-04-05,115.20077,120.21989,114.48375,119.50287,9093401.0,149846431.0,10.88,1793760
2000-04-06,118.06883,122.37093,117.23232,117.35181,9296220.0,149846431.0,10.81,1793760
2000-04-07,118.06883,120.16013,116.15679,117.71033,5627794.0,149846431.0,10.84,1793760
2000-04-10,119.26386,119.86137,116.21654,116.7543,5760636.0,149846431.0,10.75,1793760
2000-04-11,116.27629,116.27629,112.63145,114.12524,8094680.0,149846431.0,10.48,1793760
2000-04-12,114.36424,114.36424,106.77581,108.74761,9293919.0,149846431.0,9.95,1793760
2000-04-13,107.55258,109.28537,105.16252,105.76004,8615274.0,149846431.0,9.74,1793760
2000-04-14,104.98327,107.79159,98.35086,100.38241,12323972.0,149846431.0,9.24,1793760
2000-04-17,99.30688,107.31358,98.76912,106.95507,10428097.0,149846431.0,9.85,1793760
2000-04-18,107.31358,110.06214,105.22227,106.59656,8582953.0,149846431.0,9.86,1793760
2000-04-19,104.92352,104.92352,98.29111,100.38241,15349527.0,149846431.0,9.24,1793760
2000-04-20,100.38241,100.62141,97.57409,99.42638,11122432.0,149846431.0,9.15,1793760
2000-04-21,,,,,,149846431.0,9.15,1793760
2000-04-24,97.51434,102.47371,96.79733,101.81644,8915163.0,149846431.0,9.38,1793760
2000-04-25,101.81644,108.03059,101.75669,107.55258,10016914.0,149846431.0,9.93,1793760
2000-04-26,107.55258,108.92686,104.2065,105.64053,6467209.0,149846431.0,9.73,1793760
2000-04-27,104.68451,108.15009,103.90775,105.76004,6608105.0,149846431.0,9.72,1793760
2000-04-28,107.07457,107.73183,105.28203,106.59656,5113476.0,149846431.0,9.82,1793760
2000-05-01,107.55258,108.20985,105.58079,107.07457,4389121.0,149846431.0,9.85,1793760
2000-05-02,106.11855,108.62811,105.81979,106.47706,4272910.0,149846431.0,9.8,1793760
2000-05-03,105.64053,106.23805,101.8762,103.36998,5798815.0,149846431.0,9.52,1793760
2000-05-04,104.326,104.38576,102.47371,102.89197,3798340.0,149846431.0,9.47,1793760
2000-05-05,101.93594,104.80402,101.81644,103.13097,4911075.0,149846431.0,9.5,1793760
2000-05-08,103.31023,105.52103,102.89197,104.92352,5048937.0,149846431.0,9.66,1793760
2000-05-09,105.64053,105.76004,103.48949,104.2065,5088685.0,149846431.0,9.64,1793760
2000-05-10,100.86042,101.03967,97.57409,98.47036,10473284.0,149846431.0,9.07,1793760
2000-05-11,99.42638,102.77247,98.64962,99.84464,8479085.0,149846431.0,9.24,1793760
2000-05-12,99.18738,101.09943,98.70937,99.84464,5857286.0,149846431.0,9.2,1793760
2000-05-15,99.42638,100.26291,97.51434,99.60564,6179559.0,149846431.0,9.17,1793760
2000-05-16,100.50191,104.4455,100.38241,104.2065,7600027.0,149846431.0,9.6,1793760
2000-05-17,102.77247,104.087,101.45793,103.13097,5778627.0,149846431.0,9.5,1793760
2000-05-18,101.45793,102.59321,100.08365,101.39819,4787751.0,149846431.0,9.23,1772836
2000-05-19,101.39819,102.77247,100.38241,101.75669,6714483.0,149846431.0,9.29,1772836
2000-05-22,101.33843,104.4455,98.88863,104.4455,7080792.0,149846431.0,9.48,1772836
2000-05-23,104.2065,105.16252,102.41396,102.65296,6253929.0,149846431.0,9.34,1772836
2000-05-24,101.81644,105.16252,99.60564,104.80402,8560673.0,149846431.0,9.54,1772836
2000-05-25,105.64053,107.31358,101.69694,101.81644,6242110.0,149846431.0,9.27,1772836
2000-05-26,100.86042,102.47371,99.96415,102.2347,4494557.0,149846431.0,9.3,1772836
2000-05-29,,,,,,149846431.0,9.3,1772836
2000-05-30,103.01147,106.11855,102.95172,106.05879,3783905.0,149846431.0,9.65,1772836
2000-05-31,105.64053,105.87954,102.47371,102.59321,3904195.0,149846431.0,9.34,1772836
2000-06-01,102.83221,104.14675,100.86042,101.33843,5975275.0,149846431.0,9.22,1772836
2000-06-02,104.2065,104.92352,102.89197,104.02724,5725072.0,149846431.0,9.43,1772836
2000-06-05,103.66874,109.16587,103.66874,107.85134,7616344.0,149846431.0,9.78,1772836
2000-06-06,107.31358,109.58413,106.35755,107.43307,5616392.0,149846431.0,9.78,1772836
2000-06-07,107.55258,116.39579,106.59656,115.67878,11626813.0,149846431.0,10.53,1772836
2000-06-08,114.12524,116.93356,112.3327,114.48375,9754578.0,149846431.0,10.42,1772836
2000-06-09,114.60325,115.43977,113.64722,114.424,4957099.0,149846431.0,10.41,1772836
2000-06-12,113.88623,115.14101,113.61736,113.61736,3807754.0,149846431.0,10.34,1772836
2000-06-13,113.64722,114.663,111.61568,114.06549,4192996.0,149846431.0,10.41,1772836
2000-06-14,113.64722,114.72276,110.42065,110.89866,5525600.0,149846431.0,10.09,1772836
2000-06-15,110.89866,113.76673,110.77916,111.67543,5634070.0,149846431.0,10.16,1772836
2000-06-16,111.19742,112.51195,108.2696,108.2696,8416325.0,149846431.0,9.85,1772836
2000-06-19,108.50861,115.08126,108.2696,115.08126,6337923.0,149846431.0,10.44,1772836
2000-06-20,114.72276,115.38002,110.30115,111.25717,7430575.0,149846431.0,10.12,1772836
2000-06-21,110.4804,110.83891,108.50861,109.46463,6785402.0,149846431.0,9.96,1772836
2000-06-22,109.10612,109.28537,106.35755,106.89532,5076343.0,149846431.0,9.7,1772836
2000-06-23,108.50861,108.62811,105.93929,106.95507,3515501.0,149846431.0,9.72,1772836
2000-06-26,108.03059,110.65965,107.91109,109.375,3792691.0,149846431.0,10.02,1772836
2000-06-27,106.71606,107.85134,103.9675,104.92352,6911863.0,149846431.0,9.54,1772836
2000-06-28,105.16252,110.12189,105.04302,108.77749,6732684.0,149846431.0,9.89,1772836
2000-06-29,106.83556,109.34512,105.22227,108.98662,8042171.0,149846431.0,9.92,1772836
2000-06-30,107.73183,108.20985,103.84799,104.74426,9008780.0,149846431.0,9.53,1772836
2000-07-03,103.9675,105.04302,103.54923,104.68451,2410402.0,149846431.0,9.56,1772836
2000-07-04,,,,,,149846431.0,9.56,1772836
2000-07-05,100.97993,100.97993,96.67782,100.38241,14999222.0,149846431.0,9.05,1772836
2000-07-06,100.38241,100.50191,95.60229,96.79733,13527604.0,149846431.0,8.85,1772836
2000-07-07,98.17161,100.44216,97.15583,100.44216,9447158.0,149846431.0,9.11,1772836
2000-07-10,100.08365,100.32265,98.35086,98.76912,4405961.0,149846431.0,8.99,1772836
2000-07-11,98.70937,99.42638,96.55832,97.51434,5878311.0,149846431.0,8.89,1772836
2000-07-12,98.64962,101.21893,98.11185,100.0239,5805823.0,149846431.0,9.09,1772836
2000-07-13,100.80067,101.27868,97.51434,99.42638,5930506.0,149846431.0,8.97,1772836
2000-07-14,99.18738,100.26291,98.58987,99.36664,4204920.0,149846431.0,9.04,1772836
2000-07-17,99.84464,103.13097,99.60564,100.86042,6937804.0,149846431.0,9.17,1772836
2000-07-18,99.54589,100.20316,98.11185,98.76912,6749524.0,149846431.0,8.96,1772836
2000-07-19,97.87285,104.68451,96.55832,103.9675,8139344.0,149846431.0,9.0,1772836
2000-07-20,107.07457,112.63145,106.83556,112.09369,24108626.0,149846431.0,10.18,1772836
2000-07-21,111.85468,111.85468,108.74761,109.70364,9378854.0,149846431.0,9.96,1772836
2000-07-24,109.10612,110.54015,106.71606,107.55258,7127862.0,149846431.0,9.79,1772836
2000-07-25,108.2696,108.3891,105.40153,107.07457,5822977.0,149846431.0,9.72,1772836
2000-07-26,106.11855,107.43307,104.087,105.04302,6977238.0,149846431.0,9.56,1772836
2000-07-27,105.04302,106.59656,104.50526,105.46128,4233580.0,149846431.0,9.58,1772836
2000-07-28,106.23805,107.55258,104.087,106.89532,5601958.0,149846431.0,9.73,1772836
2000-07-31,105.64053,108.68786,105.22227,107.31358,5348721.0,149846431.0,9.78,1772836
2000-08-01,107.07457,107.49283,105.40153,105.64053,3134339.0,149846431.0,9.62,1772836
2000-08-02,106.11855,109.82314,105.87954,109.22562,6148283.0,149846431.0,9.98,1772836
